output,time_step,indicator,cor_value
BOD,2,TP,0.004423732690778163
BOD,2,WT,0.21300172794335223
BOD,3,AN,0.012255334436422646
BOD,3,BOD,0.23899823719757435
BOD,3,COD,0.0733525291724167
BOD,3,DO,0.12453868407323444
BOD,3,pH,0.05424164874981612
BOD,3,TP,0.01029768283218487
BOD,3,WT,0.12721447362946905
BOD,4,AN,0.02044245896367449
BOD,4,BOD,0.1815968700052043
BOD,4,COD,0.07573023737330672
BOD,4,DO,0.025510981883422837
BOD,4,pH,0.03922739288516521
BOD,4,TP,0.008788948718217558
BOD,4,WT,0.009564893916698737
BOD,5,AN,0.057379884404328486
BOD,5,BOD,0.12704294388387088
BOD,5,COD,0.07177863196506144
BOD,5,DO,0.05786364025716241
BOD,5,pH,0.04406536890774164
BOD,5,TP,0.003679651242490677
BOD,5,WT,0.09833093985651473
BOD,6,AN,0.07604852608897189
BOD,6,BOD,0.10244138220724942
BOD,6,COD,0.08388073850770844
BOD,6,DO,0.11809902777088158
BOD,6,pH,0.044497226040761034
BOD,6,TP,0.018640237419251787
BOD,6,WT,0.16846486052357795
BOD,7,AN,0.08962557003117325
BOD,7,BOD,0.10927692361081459
BOD,7,COD,0.05677388882071417
BOD,7,DO,0.13158763552073904
BOD,7,pH,0.04089448356784771
BOD,7,TP,0.020414561301359227
BOD,7,WT,0.20494289857847808
BOD,8,AN,0.07608333974492688
BOD,8,BOD,0.15576721575389477
BOD,8,COD,0.05830605218960076
BOD,8,DO,0.1001399319363445
BOD,8,pH,0.04420327220483695
BOD,8,TP,0.030490668054702498
BOD,8,WT,0.17171204841485357
BOD,9,AN,0.07303914626039328
BOD,9,BOD,0.18068027660751984
BOD,9,COD,0.04461750050402507
BOD,9,DO,0.02981053281560738
BOD,9,pH,0.07416016764340022
BOD,9,TP,0.016694287394065584
BOD,9,WT,0.08897662358139523
BOD,10,AN,0.04704164022962294
BOD,10,BOD,0.23436901160342857
BOD,10,COD,0.06446082379270139
BOD,10,DO,0.07050102028518675
BOD,10,pH,0.06964187592360788
BOD,10,TP,0.010161853905195735
BOD,10,WT,0.0233959731108533
BOD,11,AN,0.005815649429344942
BOD,11,BOD,0.25846474508274336
BOD,11,COD,0.07720547669476031
BOD,11,DO,0.16265211821188974
BOD,11,pH,0.0976258176568974
BOD,11,TP,0.014794396346178051
BOD,11,WT,0.1277868180791566
BOD,12,AN,0.04339847624396281
BOD,12,BOD,0.31634557075850755
BOD,12,COD,0.0914250368249506
BOD,12,DO,0.24111624589852473
BOD,12,pH,0.11075428275919708
BOD,12,TP,0.026969003902910498
BOD,12,WT,0.21600328416073922
COD,1,AN,0.06467064829472777
COD,1,BOD,0.09346822511084336
COD,1,COD,0.6534459764279988
COD,1,DO,0.0930432859034125
COD,1,pH,0.040763984965975636
COD,1,TP,0.27793293021841614
COD,1,WT,0.13180314547737235
COD,2,AN,0.0704012547306697
COD,2,BOD,0.08815122773635088
COD,2,COD,0.5839329465336409
COD,2,DO,0.07910063277087132
COD,2,pH,0.03101720642738684
COD,2,TP,0.2711403689062336
COD,2,WT,0.1031954849226254
COD,3,AN,0.05815637487934175
COD,3,BOD,0.07606163386623595
COD,3,COD,0.4986588211012796
COD,3,DO,0.052735507782848884
COD,3,pH,0.01913108643958186
COD,3,TP,0.2612566133254631
COD,3,WT,0.060779842547865684
COD,4,AN,0.056447648224236015
COD,4,BOD,0.08118373399659462
COD,4,COD,0.4601610365667189
COD,4,DO,0.02411523884068051
COD,4,pH,0.015791348652283224
COD,4,TP,0.24896758791443338
COD,4,WT,0.012296407101658208
COD,5,AN,0.039147266611520064
COD,5,BOD,0.07144543380033651
COD,5,COD,0.4318070064364297
COD,5,DO,0.01366220545590233
COD,5,pH,0.0149544889642311
COD,5,TP,0.23486391152922328
COD,5,WT,0.03115414699366501
COD,6,AN,0.03534976588428797
COD,6,BOD,0.0796090421607576
COD,6,COD,0.4279668052124994
COD,6,DO,0.0380870007875286
COD,6,pH,0.02864230852900279
COD,6,TP,0.23000748469636387
COD,6,WT,0.05904786555232346
COD,7,AN,0.019647468748798236
COD,7,BOD,0.08031727996104797
COD,7,COD,0.4144031130710956
COD,7,DO,0.03905241371091943
COD,7,pH,0.011223897086486346
COD,7,TP,0.22018411520875256
COD,7,WT,0.05524892045534804
COD,8,AN,0.006572196541104973
COD,8,BOD,0.05068897916443144
COD,8,COD,0.4358350874420292
COD,8,DO,0.0122780362496273
COD,8,pH,0.017577135485295957
COD,8,TP,0.21637362224858572
COD,8,WT,0.02785673168522878
COD,9,AN,0.018647201428161144
COD,9,BOD,0.04398253320542587
COD,9,COD,0.45204860477171427
COD,9,DO,0.012466103571901904
COD,9,pH,0.027671366698280832
COD,9,TP,0.2236723436264972
COD,9,WT,0.010233948397792337
COD,10,AN,0.016961394632653566
COD,10,BOD,0.03872998728540467
COD,10,COD,0.47669853268153684
COD,10,DO,0.04389386571239665
COD,10,pH,0.03000358307409179
COD,10,TP,0.22219761738242086
COD,10,WT,0.06630149566017172
COD,11,AN,0.01920686297252243
COD,11,BOD,0.056655566820978935
COD,11,COD,0.524368579648189
COD,11,DO,0.07466281723513166
COD,11,pH,0.034221034982040766
COD,11,TP,0.23898116243741468
COD,11,WT,0.1129450003531538
COD,12,AN,0.02813785342722303
COD,12,BOD,0.07077607859412295
COD,12,COD,0.5644957288691103
COD,12,DO,0.09384266425659432
COD,12,pH,0.03741635529569884
COD,12,TP,0.2610469268550167
COD,12,WT,0.13726762317158736
DO,1,AN,0.04276056318999038
DO,1,BOD,0.15897304688513536
DO,1,COD,0.06017851621228947
DO,1,DO,0.7507533543077839
DO,1,pH,0.19660961930119097
DO,1,TP,0.07610984778876911
DO,1,WT,0.6912915753428479
DO,2,AN,0.10346160219207669
DO,2,BOD,0.05552463960866252
DO,2,COD,0.02517809425245352
DO,2,DO,0.4786019463749082
DO,2,pH,0.14505449048941155
DO,2,TP,0.08281001676481319
DO,2,WT,0.42791057132824445
DO,3,AN,0.16108292281244
DO,3,BOD,0.05257232013470785
DO,3,COD,0.017256050307073827
DO,3,DO,0.14820218359709414
DO,3,pH,0.09563729936984038
DO,3,TP,0.0921392002878193
DO,3,WT,0.07188300789356095
DO,4,AN,0.2267855288982361
DO,4,BOD,0.10546550555354582
DO,4,COD,0.045138780850638216
DO,4,DO,0.165633852246072
DO,4,pH,0.0610793308330397
DO,4,TP,0.10015369375648246
DO,4,WT,0.2939454175309719
DO,5,AN,0.276802138680431
DO,5,BOD,0.13229095557965756
DO,5,COD,0.06103685813269248
DO,5,DO,0.388226868443503
DO,5,pH,0.03662435849415919
DO,5,TP,0.1088443066310619
DO,5,WT,0.56926891018788
DO,6,AN,0.28473052526909143
DO,6,BOD,0.11808802494199717
DO,6,COD,0.050321673913970875
DO,6,DO,0.4698505493599128
DO,6,pH,0.03351305464408193
DO,6,TP,0.1207791804155398
DO,6,WT,0.6917114639538873
DO,7,AN,0.2536400267381384
DO,7,BOD,0.053159313721976374
DO,7,COD,0.013330591875803731
DO,7,DO,0.3901622123916696
DO,7,pH,0.06991179382190421
DO,7,TP,0.12770966176798867
DO,7,WT,0.6228660112099
DO,8,AN,0.20988555351504867
DO,8,BOD,0.03744435244695963
DO,8,COD,0.025286298540655533
DO,8,DO,0.18018805824518055
DO,8,pH,0.1133917516608918
DO,8,TP,0.12078024304264083
DO,8,WT,0.37836764038175014
DO,9,AN,0.14069262379241856
DO,9,BOD,0.12557882762326866
DO,9,COD,0.06557175252908035
DO,9,DO,0.12495352857230747
DO,9,pH,0.1588169643921399
DO,9,TP,0.10164200205015049
DO,9,WT,0.02739127477210407
DO,10,AN,0.07417998308715278
DO,10,BOD,0.21223815393951534
DO,10,COD,0.09555993356320074
DO,10,DO,0.453812675764058
DO,10,pH,0.20138522419057814
DO,10,TP,0.08846498925094223
DO,10,WT,0.3477046886962797
DO,11,AN,0.022106424926396563
DO,11,BOD,0.24291497730186265
DO,11,COD,0.1032470168565868
DO,11,DO,0.7005515045089623
DO,11,pH,0.21891679304454917
DO,11,TP,0.074631795067283
DO,11,WT,0.6340343643529894
DO,12,AN,0.006833214692040832
DO,12,BOD,0.22621694145943977
DO,12,COD,0.09140140843425555
DO,12,DO,0.8127511414801833
DO,12,pH,0.21218610319026374
DO,12,TP,0.06937506122265569
DO,12,WT,0.7666586774307936
pH,1,AN,0.2279202622652766
pH,1,BOD,0.08791381278638297
pH,1,COD,0.03280981767122355
pH,1,DO,0.22555188322262468
pH,1,pH,0.743826483114579
pH,1,TP,0.19176936191455732
pH,1,WT,0.16878100297785212
pH,2,AN,0.23912596898126
pH,2,BOD,0.07001919636745808
pH,2,COD,0.016721115343608466
pH,2,DO,0.20668335535999857
pH,2,pH,0.6979189080437492
pH,2,TP,0.1906584531471105
pH,2,WT,0.14632682724815663
pH,3,AN,0.24371291820574081
pH,3,BOD,0.05569356189640094
pH,3,COD,0.008614546866430014
pH,3,DO,0.15180068742694247
pH,3,pH,0.6668187350785716
pH,3,TP,0.18659168084973052
pH,3,WT,0.10717977038354931
pH,4,AN,0.2545056188101409
pH,4,BOD,0.04365160967976674
pH,4,COD,0.004074781957297001
pH,4,DO,0.10900516917097192
pH,4,pH,0.6393267821714042
pH,4,TP,0.18554450160994315
pH,4,WT,0.05989788606638829
pH,5,AN,0.2570555186810769
pH,5,BOD,0.03759366586598062
pH,5,COD,0.005400677903168099
pH,5,DO,0.07213760727441636
pH,5,pH,0.6301672041479325
pH,5,TP,0.18018345066747873
pH,5,WT,0.014004143852702938
pH,6,AN,0.23457241313194868
pH,6,BOD,0.03900953343394261
pH,6,COD,0.009837214769322518
pH,6,DO,0.04817192591359874
pH,6,pH,0.623618609302186
pH,6,TP,0.181852987952267
pH,6,WT,0.0208154015942473
pH,7,AN,0.23569216044790856
pH,7,BOD,0.03923528345937697
pH,7,COD,0.0020020143037673094
pH,7,DO,0.03926109724252383
pH,7,pH,0.613561456540095
pH,7,TP,0.1898718458793338
pH,7,WT,0.02681018579022821
pH,8,AN,0.22555984534240356
pH,8,BOD,0.05234127286946737
pH,8,COD,0.001607558361450938
pH,8,DO,0.05880411457171648
pH,8,pH,0.6101635112027739
pH,8,TP,0.17722155098944992
pH,8,WT,0.005700388664342366
pH,9,AN,0.22667823333097353
pH,9,BOD,0.06996627719018979
pH,9,COD,0.007661059378243435
pH,9,DO,0.10003618883309896
pH,9,pH,0.626130665674814
pH,9,TP,0.17702016267215664
pH,9,WT,0.03856816735210527
pH,10,AN,0.22017360156208718
pH,10,BOD,0.0670674093200312
pH,10,COD,0.009032180227348443
pH,10,DO,0.1516215584733293
pH,10,pH,0.6112703590607661
pH,10,TP,0.17572631225874485
pH,10,WT,0.09056087547906239
pH,11,AN,0.2220387958798547
pH,11,BOD,0.08052142269185683
pH,11,COD,0.018608636720740836
pH,11,DO,0.1957226863385925
pH,11,pH,0.624707009042727
pH,11,TP,0.17961724803457194
pH,11,WT,0.13496962032821233
pH,12,AN,0.22157464261356916
pH,12,BOD,0.08193912597116716
pH,12,COD,0.019043043607740333
pH,12,DO,0.2257977395854897
pH,12,pH,0.622602412534271
pH,12,TP,0.1802909054528704
pH,12,WT,0.16983151969054885
TP,1,AN,0.2392096587342052
TP,1,BOD,0.0040429384492439505
TP,1,COD,0.2627449949122517
TP,1,DO,0.07759879718741611
TP,1,pH,0.18703516802924403
TP,1,TP,0.8154204202444482
TP,1,WT,0.03030101464593822
TP,2,AN,0.2305483332064818
TP,2,BOD,0.018662500838220044
TP,2,COD,0.23663189088021977
TP,2,DO,0.09163334773056829
TP,2,pH,0.18401149411247705
TP,2,TP,0.778065782426534
TP,2,WT,0.03577333204273493
TP,3,AN,0.21565837926524334
TP,3,BOD,0.029988046113916027
TP,3,COD,0.22693348294245513
TP,3,DO,0.10470534222485617
TP,3,pH,0.1830767933930427
TP,3,TP,0.7536073898223957
TP,3,WT,0.04525847745578947
TP,4,AN,0.205924440358014
TP,4,BOD,0.04184733895639474
TP,4,COD,0.21973429108534376
TP,4,DO,0.11828848945511537
TP,4,pH,0.18524285199533072
TP,4,TP,0.7250418604478024
TP,4,WT,0.06063997039507286
TP,5,AN,0.18276340949258488
TP,5,BOD,0.03637495472317565
TP,5,COD,0.22503252985771036
TP,5,DO,0.12310794412552874
TP,5,pH,0.19470307610605278
TP,5,TP,0.7118241056207391
TP,5,WT,0.0733036060146776
TP,6,AN,0.1804137944271906
TP,6,BOD,0.03457623742471878
TP,6,COD,0.23672740865962463
TP,6,DO,0.12006401572994194
TP,6,pH,0.1934840388791282
TP,6,TP,0.7079887209244243
TP,6,WT,0.07843523006354357
TP,7,AN,0.18278111413726977
TP,7,BOD,0.01121349005749813
TP,7,COD,0.2549738432035671
TP,7,DO,0.1238995853554564
TP,7,pH,0.1958868787355783
TP,7,TP,0.708466177801863
TP,7,WT,0.0866449062770501
TP,8,AN,0.19219239884877762
TP,8,BOD,0.00799112935161845
TP,8,COD,0.2743225564182654
TP,8,DO,0.11613193948934056
TP,8,pH,0.19744356010560835
TP,8,TP,0.7193125009485337
TP,8,WT,0.08412198142474336
TP,9,AN,0.21649210595267745
TP,9,BOD,0.002372771337264509
TP,9,COD,0.2757806639353872
TP,9,DO,0.09996183550057972
TP,9,pH,0.1996184643398777
TP,9,TP,0.7385864250499586
TP,9,WT,0.0672190045077504
TP,10,AN,0.21745055046898834
TP,10,BOD,0.015973463334128864
TP,10,COD,0.2747338857714633
TP,10,DO,0.09021078569514406
TP,10,pH,0.18899563123788096
TP,10,TP,0.7472311747027026
TP,10,WT,0.0559109135626311
TP,11,AN,0.2270799686674582
TP,11,BOD,0.007910288569368066
TP,11,COD,0.2791566430083123
TP,11,DO,0.0783213187680383
TP,11,pH,0.1911514735778677
TP,11,TP,0.7663065840209733
TP,11,WT,0.03838730689732842
TP,12,AN,0.24423425051241576
TP,12,BOD,0.0048609119676318955
TP,12,COD,0.28222375686718004
TP,12,DO,0.06945007167640208
TP,12,pH,0.1888753931999716
TP,12,TP,0.7742591980914125
TP,12,WT,0.022336100984366683
WT,1,AN,0.10987111719079345
WT,1,BOD,0.14340563694835864
WT,1,COD,0.10052936245039865
WT,1,DO,0.6415797212730219
WT,1,pH,0.1284992791067323
WT,1,TP,0.04105012108500666
WT,1,WT,0.8137640350054149
WT,2,AN,0.047340200749872226
WT,2,BOD,0.025162604536770255
WT,2,COD,0.05300712978865715
WT,2,DO,0.3469726607569984
WT,2,pH,0.08095682117829402
WT,2,TP,0.05096259656151826
WT,2,WT,0.4747868893795669
WT,3,AN,0.03257022536220462
WT,3,BOD,0.08627617481362707
WT,3,COD,0.009381255587945532
WT,3,DO,0.017213713487105594
WT,3,pH,0.03308790219423176
WT,3,TP,0.06101030862054997
WT,3,WT,0.026372545965130424
WT,4,AN,0.11454934250036136
WT,4,BOD,0.17112967614297472
WT,4,COD,0.04520231043035713
WT,4,DO,0.37482560018618005
WT,4,pH,0.0050901631851516345
WT,4,TP,0.06540574386051339
WT,4,WT,0.4232239850587233
WT,5,AN,0.17822288210620632
WT,5,BOD,0.2112801837758452
WT,5,COD,0.06649322681051852
WT,5,DO,0.6164132529305386
WT,5,pH,0.020195347078420463
WT,5,TP,0.07570496137528165
WT,5,WT,0.7508358030225242
WT,6,AN,0.20595073894033208
WT,6,BOD,0.18753521622115502
WT,6,COD,0.06365338108324595
WT,6,DO,0.6855463803919847
WT,6,pH,0.01424164532424373
WT,6,TP,0.07776623891669773
WT,6,WT,0.8756342120709354
WT,7,AN,0.18131681413099524
WT,7,BOD,0.11149264761842347
WT,7,COD,0.022407304819515493
WT,7,DO,0.5674044208166802
WT,7,pH,0.02132367505805268
WT,7,TP,0.07504682236247487
WT,7,WT,0.7561483858059901
WT,8,AN,0.12107666382871579
WT,8,BOD,0.0029942282523513233
WT,8,COD,0.02730216725862924
WT,8,DO,0.2969091758178367
WT,8,pH,0.06875279540373751
WT,8,TP,0.07107295150972286
WT,8,WT,0.4305815428327823
WT,9,AN,0.036789072425399756
WT,9,BOD,0.12410218866514824
WT,9,COD,0.07557800218761548
WT,9,DO,0.0726544098400586
WT,9,pH,0.11993699096592268
WT,9,TP,0.052244923138162216
WT,9,WT,0.018741304073369876
WT,10,AN,0.04396588154655266
WT,10,BOD,0.20832461106379177
WT,10,COD,0.12656403728424448
WT,10,DO,0.4321447324802552
WT,10,pH,0.16293250070411383
WT,10,TP,0.04346526302876625
WT,10,WT,0.4729128256037945
WT,11,AN,0.11013396962227123
WT,11,BOD,0.24193940263659722
WT,11,COD,0.13784720072058737
WT,11,DO,0.684639606335278
WT,11,pH,0.1798831517598254
WT,11,TP,0.031674949418712295
WT,11,WT,0.8048667547805697
WT,12,AN,0.13149941811839874
WT,12,BOD,0.21897111301499367
WT,12,COD,0.12853657999589735
WT,12,DO,0.7653088467674846
WT,12,pH,0.1670198562124665
WT,12,TP,0.029711862397146176
WT,12,WT,0.9359169816457185
