output,time_step,indicator,cor_value
DO,2,DO,0.4472181242973792
DO,2,pH,0.14283818557740233
DO,2,TP,0.09362688945982675
DO,2,WT,0.41790040359545055
DO,3,AN,0.15005964007123546
DO,3,BOD,0.06482999505105075
DO,3,COD,0.055812295315328865
DO,3,DO,0.14402123363790267
DO,3,pH,0.10561887027918491
DO,3,TP,0.10041412358731261
DO,3,WT,0.10619824779782588
DO,4,AN,0.21046533191977235
DO,4,BOD,0.1094899489333549
DO,4,COD,0.06817326407407531
DO,4,DO,0.2054015701428231
DO,4,pH,0.08716339767985096
DO,4,TP,0.10731746225382331
DO,4,WT,0.30004944868461747
DO,5,AN,0.25260229991496813
DO,5,BOD,0.13518736658010577
DO,5,COD,0.07870996178482628
DO,5,DO,0.4109121440548458
DO,5,pH,0.0827168623106038
DO,5,TP,0.1155916415142237
DO,5,WT,0.5674713396272637
DO,6,AN,0.25951209734390096
DO,6,BOD,0.11780263809655366
DO,6,COD,0.07197386579726663
DO,6,DO,0.4861122551961852
DO,6,pH,0.07344922738209726
DO,6,TP,0.12585570601218504
DO,6,WT,0.6899188698244962
DO,7,AN,0.22520513526363783
DO,7,BOD,0.0625015603541056
DO,7,COD,0.0667403707394352
DO,7,DO,0.4146741208229169
DO,7,pH,0.06984635607410253
DO,7,TP,0.13219351773242707
DO,7,WT,0.6219239725414326
DO,8,AN,0.18087609435090038
DO,8,BOD,0.05310998633657194
DO,8,COD,0.07312464794910581
DO,8,DO,0.21930226162532968
DO,8,pH,0.095777750469838
DO,8,TP,0.13090253149012873
DO,8,WT,0.38692874773725666
DO,9,AN,0.12023386578333632
DO,9,BOD,0.13031798148031332
DO,9,COD,0.0965637192023459
DO,9,DO,0.12563880597466615
DO,9,pH,0.13578496812510976
DO,9,TP,0.12393597550029915
DO,9,WT,0.09521871048031895
DO,10,AN,0.07512843160761049
DO,10,BOD,0.20861881076895714
DO,10,COD,0.12126576955795977
DO,10,DO,0.425721370921415
DO,10,pH,0.18155344454260097
DO,10,TP,0.12183258263546698
DO,10,WT,0.3339526160581414
DO,11,AN,0.05927814358334018
DO,11,BOD,0.232520065668473
DO,11,COD,0.1344236760286029
DO,11,DO,0.6789503334012686
DO,11,pH,0.20762851518641098
DO,11,TP,0.11468908214341025
DO,11,WT,0.6220156124855284
DO,12,AN,0.06075317467165382
DO,12,BOD,0.2129892809542523
DO,12,COD,0.12190751811229836
DO,12,DO,0.7990023348315299
DO,12,pH,0.20284423895178272
DO,12,TP,0.10550741939738618
DO,12,WT,0.7614593843176292
pH,1,AN,0.2367829670907761
pH,1,BOD,0.10665191493680903
pH,1,COD,0.074755424129925
pH,1,DO,0.2125084601895789
pH,1,pH,0.7003015898036097
pH,1,TP,0.2886411746186955
pH,1,WT,0.16947949976193089
pH,2,AN,0.24912612385597654
pH,2,BOD,0.09717058339421447
pH,2,COD,0.06821225560603639
pH,2,DO,0.19161675034290881
pH,2,pH,0.6498771976973239
pH,2,TP,0.28116745676401417
pH,2,WT,0.14524226080583078
pH,3,AN,0.25497640530412147
pH,3,BOD,0.08422606900253296
pH,3,COD,0.071387235048976
pH,3,DO,0.13424136434699396
pH,3,pH,0.6128004576852873
pH,3,TP,0.2745402211962997
pH,3,WT,0.1060399917542184
pH,4,AN,0.2646500288681237
pH,4,BOD,0.07346549370482103
pH,4,COD,0.0673032609185952
pH,4,DO,0.09451398168987808
pH,4,pH,0.5831477522153327
pH,4,TP,0.27068655828830085
pH,4,WT,0.07033952223605143
pH,5,AN,0.26912554946766565
pH,5,BOD,0.07117076705594869
pH,5,COD,0.06348544270197624
pH,5,DO,0.07381049102602544
pH,5,pH,0.5756011935798446
pH,5,TP,0.2689292555976148
pH,5,WT,0.06713870946976631
pH,6,AN,0.2584364926248602
pH,6,BOD,0.07690237844445186
pH,6,COD,0.053678198958918996
pH,6,DO,0.07454842446351337
pH,6,pH,0.5699197198956539
pH,6,TP,0.2725854671501403
pH,6,WT,0.08207702232737055
pH,7,AN,0.2539910126741483
pH,7,BOD,0.08297596239091723
pH,7,COD,0.045781814314374565
pH,7,DO,0.07958594057874464
pH,7,pH,0.5558008211565815
pH,7,TP,0.2748489585114951
pH,7,WT,0.09516218035895925
pH,8,AN,0.24148255235133656
pH,8,BOD,0.08695513651478719
pH,8,COD,0.05078246705496517
pH,8,DO,0.08242703263604904
pH,8,pH,0.5522920188414798
pH,8,TP,0.2709644584667396
pH,8,WT,0.08262783669358588
pH,9,AN,0.24223854398462452
pH,9,BOD,0.10142510119724193
pH,9,COD,0.054140623337820784
pH,9,DO,0.105162957095288
pH,9,pH,0.5709899259601715
pH,9,TP,0.2730347552186048
pH,9,WT,0.07577113656709064
pH,10,AN,0.2350611408126327
pH,10,BOD,0.09878003778043956
pH,10,COD,0.05702281340259806
pH,10,DO,0.1506952338794904
pH,10,pH,0.5613646623726096
pH,10,TP,0.27384743787888327
pH,10,WT,0.10081007493760019
pH,11,AN,0.2357156221513152
pH,11,BOD,0.10725180659114089
pH,11,COD,0.06714596231487162
pH,11,DO,0.18846760798454087
pH,11,pH,0.5738273888326273
pH,11,TP,0.27431322753654797
pH,11,WT,0.13922403653560456
pH,12,AN,0.23205507258582037
pH,12,BOD,0.10583524547556175
pH,12,COD,0.06410553748431873
pH,12,DO,0.2181645629836352
pH,12,pH,0.5731450556766742
pH,12,TP,0.27484847997248035
pH,12,WT,0.1716669099391271
TP,1,AN,0.2688590688371909
TP,1,BOD,0.05986450904163087
TP,1,COD,0.2960869897522599
TP,1,DO,0.1165183275256532
TP,1,pH,0.2852870916749915
TP,1,TP,0.8437010389806179
TP,1,WT,0.07902920595538268
TP,2,AN,0.26322605568972196
TP,2,BOD,0.06357569097979174
TP,2,COD,0.2775991205540566
TP,2,DO,0.1236260956759161
TP,2,pH,0.2812058432603041
TP,2,TP,0.8116839937550491
TP,2,WT,0.081007386922655
TP,3,AN,0.257649061349263
TP,3,BOD,0.06687280348625814
TP,3,COD,0.2697634750109239
TP,3,DO,0.12418890783579391
TP,3,pH,0.27982810516144596
TP,3,TP,0.7865990233001664
TP,3,WT,0.08130754865323624
TP,4,AN,0.24951400882688146
TP,4,BOD,0.07086163921654885
TP,4,COD,0.2615355102072313
TP,4,DO,0.12669415176438117
TP,4,pH,0.2764330480687451
TP,4,TP,0.7691713163131569
TP,4,WT,0.07674254869071055
TP,5,AN,0.22983420272957603
TP,5,BOD,0.07341793009753492
TP,5,COD,0.26475043318570507
TP,5,DO,0.12610241584771825
TP,5,pH,0.27674262483599676
TP,5,TP,0.7585512854386267
TP,5,WT,0.07392072976678365
TP,6,AN,0.22727731444765045
TP,6,BOD,0.0717832444710213
TP,6,COD,0.2689379024111067
TP,6,DO,0.12338445579401519
TP,6,pH,0.27509433757878654
TP,6,TP,0.7555066936545795
TP,6,WT,0.07761450190587768
TP,7,AN,0.2213344683194059
TP,7,BOD,0.0706400191277995
TP,7,COD,0.2843521053007312
TP,7,DO,0.1250712834512728
TP,7,pH,0.2726071635114175
TP,7,TP,0.7552331359797932
TP,7,WT,0.08590573606527484
TP,8,AN,0.22996053303621314
TP,8,BOD,0.06499809260231124
TP,8,COD,0.2967136532460555
TP,8,DO,0.11792459022917638
TP,8,pH,0.27644363347685635
TP,8,TP,0.7621649184688817
TP,8,WT,0.0861235154623404
TP,9,AN,0.2449788372603992
TP,9,BOD,0.06178809883350853
TP,9,COD,0.30298828122582183
TP,9,DO,0.1016537314994494
TP,9,pH,0.27765067714953506
TP,9,TP,0.7765572329151235
TP,9,WT,0.07520743601150884
TP,10,AN,0.24344851587933933
TP,10,BOD,0.06741806767839643
TP,10,COD,0.30632313595724464
TP,10,DO,0.09561778810606839
TP,10,pH,0.2783172014943672
TP,10,TP,0.7844849117821093
TP,10,WT,0.06381007133499196
TP,11,AN,0.2502883918173041
TP,11,BOD,0.07317162933517471
TP,11,COD,0.3106075098951415
TP,11,DO,0.1005901725625958
TP,11,pH,0.280652566780567
TP,11,TP,0.7989706049110402
TP,11,WT,0.0630442037452408
TP,12,AN,0.2671181150964618
TP,12,BOD,0.07451353951732337
TP,12,COD,0.30970463266490067
TP,12,DO,0.1105670639357559
TP,12,pH,0.28126804416308115
TP,12,TP,0.8073540645731276
TP,12,WT,0.07515790193272742
WT,1,AN,0.1019855564534109
WT,1,BOD,0.12601226034714658
WT,1,COD,0.10462719493056571
WT,1,DO,0.6267076954380413
WT,1,pH,0.13281681324544245
WT,1,TP,0.06014393302408621
WT,1,WT,0.7975065541924509
WT,2,AN,0.05008754352071682
WT,2,BOD,0.037993389047877246
WT,2,COD,0.06096456249281541
WT,2,DO,0.3344146715839689
WT,2,pH,0.09626926315344833
WT,2,TP,0.05941018466244903
WT,2,WT,0.46202668154748217
WT,3,AN,0.049266711004177254
WT,3,BOD,0.10196626769593319
WT,3,COD,0.0349679653827193
WT,3,DO,0.09421192636764798
WT,3,pH,0.07766928332553978
WT,3,TP,0.06961993349532188
WT,3,WT,0.14306262015377935
WT,4,AN,0.11351717641666992
WT,4,BOD,0.169043546472459
WT,4,COD,0.07634115150008308
WT,4,DO,0.38269899244004785
WT,4,pH,0.08931465990492085
WT,4,TP,0.07105108319307842
WT,4,WT,0.4300261022807592
WT,5,AN,0.16515781494759654
WT,5,BOD,0.20096138150444529
WT,5,COD,0.09743903976187991
WT,5,DO,0.6134901787939379
WT,5,pH,0.09235255613422709
WT,5,TP,0.07669866820449803
WT,5,WT,0.7451582028059227
WT,6,AN,0.18263156591232568
WT,6,BOD,0.17342510538357067
WT,6,COD,0.0934209250565
WT,6,DO,0.6803583783879681
WT,6,pH,0.08403686872505509
WT,6,TP,0.07827318441427662
WT,6,WT,0.8742707755422194
WT,7,AN,0.15477747397610175
WT,7,BOD,0.10283251489576006
WT,7,COD,0.06730122339267847
WT,7,DO,0.5643685431118316
WT,7,pH,0.06349483495079633
WT,7,TP,0.07895561813722116
WT,7,WT,0.7510625344401414
WT,8,AN,0.10205415515577934
WT,8,BOD,0.040067605759530125
WT,8,COD,0.051190565026770586
WT,8,DO,0.301135195321331
WT,8,pH,0.07165330925673669
WT,8,TP,0.08388206742947649
WT,8,WT,0.43538581980769814
WT,9,AN,0.04513375461579596
WT,9,BOD,0.12889549359199673
WT,9,COD,0.0774746920880231
WT,9,DO,0.10517426594030871
WT,9,pH,0.11354558892105245
WT,9,TP,0.08440400596764257
WT,9,WT,0.13759024037652684
WT,10,AN,0.06876561264559304
WT,10,BOD,0.2029117334663908
WT,10,COD,0.12779808842259147
WT,10,DO,0.419583353531244
WT,10,pH,0.1560013907659579
WT,10,TP,0.08514286674056497
WT,10,WT,0.45933064793416367
WT,11,AN,0.11472357182812493
WT,11,BOD,0.2304443482043747
WT,11,COD,0.14680152306887959
WT,11,DO,0.6730319087061122
WT,11,pH,0.17590191150299803
WT,11,TP,0.08157157610228397
WT,11,WT,0.7903895117140254
WT,12,AN,0.12407026321014619
WT,12,BOD,0.2030743833731374
WT,12,COD,0.13694456484034248
WT,12,DO,0.7588668116739243
WT,12,pH,0.1629911755323823
WT,12,TP,0.0733132812201738
WT,12,WT,0.9345604516092842
